name,link,type,category_url
"Greek Turkey Meatballs




4

Ratings",https://www.allrecipes.com/greek-turkey-meatballs-recipe-8654633,List,https://www.allrecipes.com/recipes/693/meat-and-poultry/turkey/ground/
12 Ground Turkey Pasta Recipes for Easy Weeknight Dinners,https://www.allrecipes.com/ground-turkey-pasta-recipes-8645674,List,https://www.allrecipes.com/recipes/693/meat-and-poultry/turkey/ground/
6 Ground Turkey Casserole Recipes You’ll Make Over and Over,https://www.allrecipes.com/ground-turkey-casserole-recipes-8622645,List,https://www.allrecipes.com/recipes/693/meat-and-poultry/turkey/ground/
Ground Turkey Stir Fry,https://www.allrecipes.com/ground-turkey-stir-fry-recipe-8612814,List,https://www.allrecipes.com/recipes/693/meat-and-poultry/turkey/ground/
"Ground Turkey Stir Fry with Vegetables




5

Ratings",https://www.allrecipes.com/ground-turkey-stir-fry-with-vegetables-recipe-8611769,List,https://www.allrecipes.com/recipes/693/meat-and-poultry/turkey/ground/
"Jazzy Stuffed Peppers




8

Ratings",https://www.allrecipes.com/jazzy-stuffed-peppers-recipe-8547058,List,https://www.allrecipes.com/recipes/693/meat-and-poultry/turkey/ground/
"Turkey Tater Tot Hot Dish




14

Ratings",https://www.allrecipes.com/turkey-tater-tot-hot-dish-recipe-8353228,List,https://www.allrecipes.com/recipes/693/meat-and-poultry/turkey/ground/
"Ground Turkey Taco Meat




234

Ratings",https://www.allrecipes.com/recipe/255545/ground-turkey-taco-meat/,List,https://www.allrecipes.com/recipes/693/meat-and-poultry/turkey/ground/
"Best Turkey Meatloaf




436

Ratings",https://www.allrecipes.com/recipe/231380/best-turkey-meatloaf/,List,https://www.allrecipes.com/recipes/693/meat-and-poultry/turkey/ground/
"Turkey Breakfast Sausage




196

Ratings",https://www.allrecipes.com/recipe/229989/turkey-breakfast-sausage/,List,https://www.allrecipes.com/recipes/693/meat-and-poultry/turkey/ground/
"Mom's Turkey Sausage Patties




404

Ratings",https://www.allrecipes.com/recipe/77747/moms-turkey-sausage-patties/,List,https://www.allrecipes.com/recipes/693/meat-and-poultry/turkey/ground/
"Chef John's Turkey Sloppy Joes




548

Ratings",https://www.allrecipes.com/recipe/223050/chef-johns-turkey-sloppy-joes/,List,https://www.allrecipes.com/recipes/693/meat-and-poultry/turkey/ground/
"Baked Turkey Meatballs




51

Ratings",https://www.allrecipes.com/recipe/239951/baked-turkey-meatballs/,List,https://www.allrecipes.com/recipes/693/meat-and-poultry/turkey/ground/
"Fast and Friendly Meatballs




1,076

Ratings",https://www.allrecipes.com/recipe/85148/fast-and-friendly-meatballs/,List,https://www.allrecipes.com/recipes/693/meat-and-poultry/turkey/ground/
"Lazygirl's Ground Turkey Stroganoff




567

Ratings",https://www.allrecipes.com/recipe/74053/lazygirls-ground-turkey-stroganoff/,List,https://www.allrecipes.com/recipes/693/meat-and-poultry/turkey/ground/
"Ground Turkey Noodle Bake




346

Ratings",https://www.allrecipes.com/recipe/222635/ground-turkey-noodle-bake/,List,https://www.allrecipes.com/recipes/693/meat-and-poultry/turkey/ground/
"Italian Turkey Meatballs




343

Ratings",https://www.allrecipes.com/recipe/219874/italian-turkey-meatballs/,List,https://www.allrecipes.com/recipes/693/meat-and-poultry/turkey/ground/
"Homemade Turkey Breakfast Sausage




135

Ratings",https://www.allrecipes.com/recipe/239852/homemade-turkey-breakfast-sausage/,List,https://www.allrecipes.com/recipes/693/meat-and-poultry/turkey/ground/
"Turkey Kofta Kebabs




8

Ratings",https://www.allrecipes.com/recipe/245478/turkey-kofta-kabobs/,List,https://www.allrecipes.com/recipes/693/meat-and-poultry/turkey/ground/
"Turkey and Quinoa Meatloaf




2,439

Ratings",https://www.allrecipes.com/recipe/213211/turkey-and-quinoa-meatloaf/,List,https://www.allrecipes.com/recipes/693/meat-and-poultry/turkey/ground/
20 Ground Turkey Recipes for Easy Weekday Meals,https://www.allrecipes.com/gallery/easy-ground-turkey-recipes/,List,https://www.allrecipes.com/recipes/693/meat-and-poultry/turkey/ground/
"Amazing Ground Turkey Tomato Sauce




31

Ratings",https://www.allrecipes.com/recipe/236982/amazing-ground-turkey-tomato-sauce/,List,https://www.allrecipes.com/recipes/693/meat-and-poultry/turkey/ground/
"Turkey Meatloaf Muffins




43

Ratings",https://www.allrecipes.com/recipe/257007/turkey-meatloaf-muffins/,List,https://www.allrecipes.com/recipes/693/meat-and-poultry/turkey/ground/
"Instant Pot Turkey Chili




35

Ratings",https://www.allrecipes.com/recipe/273157/instant-pot-turkey-chili/,List,https://www.allrecipes.com/recipes/693/meat-and-poultry/turkey/ground/
"Easy One-Pot Ground Turkey Pasta




25

Ratings",https://www.allrecipes.com/recipe/285077/easy-one-pot-ground-turkey-pasta/,List,https://www.allrecipes.com/recipes/693/meat-and-poultry/turkey/ground/
"My Favorite Pork Turkey Meatloaf




71

Ratings",https://www.allrecipes.com/recipe/160241/my-favorite-pork-turkey-meatloaf/,List,https://www.allrecipes.com/recipes/693/meat-and-poultry/turkey/ground/
"The Best Turkey Chili




185

Ratings",https://www.allrecipes.com/recipe/216629/the-best-turkey-chili/,List,https://www.allrecipes.com/recipes/693/meat-and-poultry/turkey/ground/
"Turkey Swedish Meatballs




27

Ratings",https://www.allrecipes.com/recipe/245985/turkey-swedish-meatballs/,List,https://www.allrecipes.com/recipes/693/meat-and-poultry/turkey/ground/
"Turkey Spaghetti Zoodles




58

Ratings",https://www.allrecipes.com/recipe/254340/turkey-spaghetti-zoodles/,List,https://www.allrecipes.com/recipes/693/meat-and-poultry/turkey/ground/
"Turkey Patties




43

Ratings",https://www.allrecipes.com/recipe/35554/turkey-patties/,List,https://www.allrecipes.com/recipes/693/meat-and-poultry/turkey/ground/
"Slow Cooker Turkey Chili




159

Ratings",https://www.allrecipes.com/recipe/237758/slow-cooker-turkey-chili/,List,https://www.allrecipes.com/recipes/693/meat-and-poultry/turkey/ground/
"Delicious Spinach and Turkey Lasagna




166

Ratings",https://www.allrecipes.com/recipe/213655/delicious-spinach-and-turkey-lasagna/,List,https://www.allrecipes.com/recipes/693/meat-and-poultry/turkey/ground/
"Three-Meat Meatloaf




21

Ratings",https://www.allrecipes.com/recipe/218628/three-meat-meatloaf/,List,https://www.allrecipes.com/recipes/693/meat-and-poultry/turkey/ground/
"Turkey Salisbury Steak




69

Ratings",https://www.allrecipes.com/recipe/235752/turkey-salisbury-steak/,List,https://www.allrecipes.com/recipes/693/meat-and-poultry/turkey/ground/
"Black Bean Turkey Burgers




142

Ratings",https://www.allrecipes.com/recipe/222404/black-bean-turkey-burgers/,List,https://www.allrecipes.com/recipes/693/meat-and-poultry/turkey/ground/
"Moist Spicy Turkey Burgers




33

Ratings",https://www.allrecipes.com/recipe/232575/moist-spicy-turkey-burgers/,List,https://www.allrecipes.com/recipes/693/meat-and-poultry/turkey/ground/
"Healthier World's Best Lasagna




73

Ratings",https://www.allrecipes.com/recipe/222087/healthier-worlds-best-lasagna/,List,https://www.allrecipes.com/recipes/693/meat-and-poultry/turkey/ground/
"Italian Style Turkey Meatloaf




235

Ratings",https://www.allrecipes.com/recipe/234508/italian-style-turkey-meatloaf/,List,https://www.allrecipes.com/recipes/693/meat-and-poultry/turkey/ground/
"Pesto Turkey Burgers




407

Ratings",https://www.allrecipes.com/recipe/139972/pesto-turkey-burgers/,List,https://www.allrecipes.com/recipes/693/meat-and-poultry/turkey/ground/
"Taco Lettuce Wraps




32

Ratings",https://www.allrecipes.com/recipe/274968/taco-lettuce-wraps/,List,https://www.allrecipes.com/recipes/693/meat-and-poultry/turkey/ground/
"Gluten-Free Turkey Meatballs




22

Ratings",https://www.allrecipes.com/recipe/246456/gluten-free-turkey-meatballs/,List,https://www.allrecipes.com/recipes/693/meat-and-poultry/turkey/ground/
"Turkey Picadillo II




85

Ratings",https://www.allrecipes.com/recipe/203392/turkey-picadillo-ii/,List,https://www.allrecipes.com/recipes/693/meat-and-poultry/turkey/ground/
"Turkey Cocktail Meatballs with Orange Cranberry Glaze




96

Ratings",https://www.allrecipes.com/recipe/219082/turkey-cocktail-meatballs-with-orange-cranberry-glaze/,List,https://www.allrecipes.com/recipes/693/meat-and-poultry/turkey/ground/
"Roasted Spaghetti Squash with Ground Turkey and Vegetables




22

Ratings",https://www.allrecipes.com/recipe/271046/roasted-spaghetti-squash-with-ground-turkey-and-vegetables/,List,https://www.allrecipes.com/recipes/693/meat-and-poultry/turkey/ground/
"Low Carb Turkey-Stuffed Peppers




16

Ratings",https://www.allrecipes.com/recipe/276832/low-carb-turkey-stuffed-peppers/,List,https://www.allrecipes.com/recipes/693/meat-and-poultry/turkey/ground/
"Mozzarella-Stuffed Pesto Turkey Meatballs




387

Ratings",https://www.allrecipes.com/recipe/217899/mozzarella-stuffed-pesto-turkey-meatballs/,List,https://www.allrecipes.com/recipes/693/meat-and-poultry/turkey/ground/
"Simply Guacamole




78

Ratings",https://www.allrecipes.com/recipe/163625/simply-guacamole/,Featured,https://www.allrecipes.com/recipes/434/appetizers-and-snacks/dips-and-spreads/guacamole/
"Guacamole




7,637

Ratings",https://www.allrecipes.com/recipe/14231/guacamole/,Featured,https://www.allrecipes.com/recipes/434/appetizers-and-snacks/dips-and-spreads/guacamole/
"Traditional Mexican Guacamole




199

Ratings",https://www.allrecipes.com/recipe/221286/traditional-mexican-guacamole/,List,https://www.allrecipes.com/recipes/434/appetizers-and-snacks/dips-and-spreads/guacamole/
"Best Guacamole




691

Ratings",https://www.allrecipes.com/recipe/14837/best-guacamole/,List,https://www.allrecipes.com/recipes/434/appetizers-and-snacks/dips-and-spreads/guacamole/
"Easy Never Forgotten Guacamole




182

Ratings",https://www.allrecipes.com/recipe/22972/easy-never-forgotten-guacamole/,List,https://www.allrecipes.com/recipes/434/appetizers-and-snacks/dips-and-spreads/guacamole/
"Quick and Easy Guacamole




48

Ratings",https://www.allrecipes.com/recipe/223271/quick-and-easy-guacamole/,List,https://www.allrecipes.com/recipes/434/appetizers-and-snacks/dips-and-spreads/guacamole/
"Chef John's Classic Guacamole




61

Ratings",https://www.allrecipes.com/recipe/255589/chef-johns-classic-guacamole/,List,https://www.allrecipes.com/recipes/434/appetizers-and-snacks/dips-and-spreads/guacamole/
"Avocado-Spinach Dip




47

Ratings",https://www.allrecipes.com/recipe/241276/avocado-spinach-dip/,List,https://www.allrecipes.com/recipes/434/appetizers-and-snacks/dips-and-spreads/guacamole/
"Basic Guacamole Dip




39

Ratings",https://www.allrecipes.com/recipe/55071/basic-guacamole-dip/,List,https://www.allrecipes.com/recipes/434/appetizers-and-snacks/dips-and-spreads/guacamole/
"LuvAnn's Guacamole




282

Ratings",https://www.allrecipes.com/recipe/22976/luvanns-guacamole/,List,https://www.allrecipes.com/recipes/434/appetizers-and-snacks/dips-and-spreads/guacamole/
"Savory Mango Guacamole




11

Ratings",https://www.allrecipes.com/recipe/221288/savory-mango-guacamole/,List,https://www.allrecipes.com/recipes/434/appetizers-and-snacks/dips-and-spreads/guacamole/
"Daddy's Guacamole Dip




37

Ratings",https://www.allrecipes.com/recipe/14902/daddys-guacamole-dip/,List,https://www.allrecipes.com/recipes/434/appetizers-and-snacks/dips-and-spreads/guacamole/
"Fresh Guacamole




70

Ratings",https://www.allrecipes.com/recipe/155616/fresh-guacamole/,List,https://www.allrecipes.com/recipes/434/appetizers-and-snacks/dips-and-spreads/guacamole/
"Corn and Black Bean Guacamole




31

Ratings",https://www.allrecipes.com/recipe/221283/corn-and-black-bean-guacamole/,List,https://www.allrecipes.com/recipes/434/appetizers-and-snacks/dips-and-spreads/guacamole/
"Tomatillo Guacamole




87

Ratings",https://www.allrecipes.com/recipe/38818/tomatillo-guacamole/,List,https://www.allrecipes.com/recipes/434/appetizers-and-snacks/dips-and-spreads/guacamole/
"Chipotle Guacamole




27

Ratings",https://www.allrecipes.com/recipe/139733/chipotle-guacamole/,List,https://www.allrecipes.com/recipes/434/appetizers-and-snacks/dips-and-spreads/guacamole/
"Avocado and Black Bean Dip




39

Ratings",https://www.allrecipes.com/recipe/230690/avocado-and-black-bean-dip/,List,https://www.allrecipes.com/recipes/434/appetizers-and-snacks/dips-and-spreads/guacamole/
"Tasty Tomatillo Guacamole




13

Ratings",https://www.allrecipes.com/recipe/218741/tasty-tomatillo-guacamole/,List,https://www.allrecipes.com/recipes/434/appetizers-and-snacks/dips-and-spreads/guacamole/
"Spicy Guacamole




1

Rating",https://www.allrecipes.com/recipe/279457/spicy-guacamole/,List,https://www.allrecipes.com/recipes/434/appetizers-and-snacks/dips-and-spreads/guacamole/
Guacamole with Corn,https://www.allrecipes.com/recipe/262590/guacamole-with-corn/,List,https://www.allrecipes.com/recipes/434/appetizers-and-snacks/dips-and-spreads/guacamole/
"Guacamole with Nopales (Mexican Cactus)




2

Ratings",https://www.allrecipes.com/recipe/262591/guacamole-with-nopales-mexican-cactus/,List,https://www.allrecipes.com/recipes/434/appetizers-and-snacks/dips-and-spreads/guacamole/
"Lite Brocamole




13

Ratings",https://www.allrecipes.com/recipe/13972/lite-brocamole/,List,https://www.allrecipes.com/recipes/434/appetizers-and-snacks/dips-and-spreads/guacamole/
"Fall in Love (with) Guacamole




34

Ratings",https://www.allrecipes.com/recipe/221284/fall-in-love-with-guacamole/,List,https://www.allrecipes.com/recipes/434/appetizers-and-snacks/dips-and-spreads/guacamole/
"My Grandma's Guacamole




6

Ratings",https://www.allrecipes.com/recipe/231298/my-grandmas-guacamole/,List,https://www.allrecipes.com/recipes/434/appetizers-and-snacks/dips-and-spreads/guacamole/
"Creamy, Spicy Guacamole




11

Ratings",https://www.allrecipes.com/recipe/231129/creamy-spicy-guacamole/,List,https://www.allrecipes.com/recipes/434/appetizers-and-snacks/dips-and-spreads/guacamole/
"Asparagus Guacamole




42

Ratings",https://www.allrecipes.com/recipe/86577/asparagus-guacamole/,List,https://www.allrecipes.com/recipes/434/appetizers-and-snacks/dips-and-spreads/guacamole/
"Holiday Guacamole




19

Ratings",https://www.allrecipes.com/recipe/70809/holiday-guacamole/,List,https://www.allrecipes.com/recipes/434/appetizers-and-snacks/dips-and-spreads/guacamole/
"Our Favorite Most Amazing Guacamole




1

Rating",https://www.allrecipes.com/recipe/277558/our-favorite-most-amazing-guacamole/,List,https://www.allrecipes.com/recipes/434/appetizers-and-snacks/dips-and-spreads/guacamole/
"Spicy Lentil Guacamole




1

Rating",https://www.allrecipes.com/recipe/255065/spicy-lentil-guacamole/,List,https://www.allrecipes.com/recipes/434/appetizers-and-snacks/dips-and-spreads/guacamole/
"Peach Guacamole




4

Ratings",https://www.allrecipes.com/recipe/281239/peach-guacamole/,List,https://www.allrecipes.com/recipes/434/appetizers-and-snacks/dips-and-spreads/guacamole/
"Tzatziki Guacamole




2

Ratings",https://www.allrecipes.com/recipe/257228/tzatziki-guacamole/,List,https://www.allrecipes.com/recipes/434/appetizers-and-snacks/dips-and-spreads/guacamole/
"World's Best Guacamole




4

Ratings",https://www.allrecipes.com/recipe/213698/worlds-best-guacamole/,List,https://www.allrecipes.com/recipes/434/appetizers-and-snacks/dips-and-spreads/guacamole/
"Julia's New Mexican Guacamole




1

Rating",https://www.allrecipes.com/recipe/280668/julias-new-mexican-guacamole/,List,https://www.allrecipes.com/recipes/434/appetizers-and-snacks/dips-and-spreads/guacamole/
Spicy Guacamole with Chipotle,https://www.allrecipes.com/recipe/279363/spicy-guacamole-with-chipotle/,List,https://www.allrecipes.com/recipes/434/appetizers-and-snacks/dips-and-spreads/guacamole/
"Mango Chipotle Guacamole




5

Ratings",https://www.allrecipes.com/recipe/237856/mango-chipotle-guacamole/,List,https://www.allrecipes.com/recipes/434/appetizers-and-snacks/dips-and-spreads/guacamole/
"Quick Tomatillo Guacamole




2

Ratings",https://www.allrecipes.com/recipe/258559/quick-tomatillo-guacamole/,List,https://www.allrecipes.com/recipes/434/appetizers-and-snacks/dips-and-spreads/guacamole/
Guacamole 3 Ways,https://www.allrecipes.com/recipe/280940/guacamole-3-ways/,List,https://www.allrecipes.com/recipes/434/appetizers-and-snacks/dips-and-spreads/guacamole/
Spicy Mango Guacamole,https://www.allrecipes.com/recipe/275887/spicy-mango-guacamole/,List,https://www.allrecipes.com/recipes/434/appetizers-and-snacks/dips-and-spreads/guacamole/
"Mango-Tomatillo Guacamole




4

Ratings",https://www.allrecipes.com/recipe/237675/mango-tomatillo-guacamole/,List,https://www.allrecipes.com/recipes/434/appetizers-and-snacks/dips-and-spreads/guacamole/
"Black Bean and Corn Guacamole




8

Ratings",https://www.allrecipes.com/recipe/256774/black-bean-and-corn-guacamole/,List,https://www.allrecipes.com/recipes/434/appetizers-and-snacks/dips-and-spreads/guacamole/
"Spicy Turkey Gumbo




6

Ratings",https://www.allrecipes.com/spicy-turkey-gumbo-recipe-8744687,Featured,https://www.allrecipes.com/recipes/1426/soups-stews-and-chili/stews/gumbo/
"Cajun Chicken and Sausage Gumbo




5

Ratings",https://www.allrecipes.com/cajun-chicken-and-sausage-gumbo-recipe-8621540,Featured,https://www.allrecipes.com/recipes/1426/soups-stews-and-chili/stews/gumbo/
"Green Lentil “Gumbo” Soup




13

Ratings",https://www.allrecipes.com/green-lentil-gumbo-soup-recipe-7968859,Featured,https://www.allrecipes.com/recipes/1426/soups-stews-and-chili/stews/gumbo/
"Cajun Chicken and Sausage Gumbo




653

Ratings",https://www.allrecipes.com/recipe/141114/cajun-chicken-and-sausage-gumbo/,List,https://www.allrecipes.com/recipes/1426/soups-stews-and-chili/stews/gumbo/
